ROW_ID,ZONE,ODD_EVEN,ADDR_LOW,ADD_HIGH,add_name
7141,383,O,1401,1499,W SCHOOL ST
7142,1286,O,7101,7199,W SCHOOL ST
7143,100,O,3301,3335,W SCHUBERT AVE
7144,1462,O,3401,3445,W SCHUBERT AVE
7145,540,O,4601,4699,W SCHUBERT AVE
7146,1252,O,4801,4899,W SCHUBERT AVE
7147,1189,E,700,798,N SEDGWICK ST
7148,1189,O,701,799,N SEDGWICK ST
7149,1189,O,801,899,N SEDGWICK ST
7150,1189,E,900,998,N SEDGWICK ST
7151,1189,E,1000,1098,N SEDGWICK ST
7152,1189,O,1001,1099,N SEDGWICK ST
7153,1189,E,1142,1198,N SEDGWICK ST
7154,119,E,1300,1398,N SEDGWICK ST
7155,142,O,1701,1763,N SEDGWICK ST
7156,142,O,1901,1947,N SEDGWICK ST
7157,917,O,6501,6559,N SEELEY AVE
7158,1276,O,6601,6759,N SEELEY AVE
7159,109,E,2300,2332,S SEELEY AVE
7160,603,O,4701,4799,S SEELEY AVE
7161,357,O,5335,5359,S SEELEY AVE
7162,1559,E,10000,10050,S DAMEN AVE
7163,143,O,1909,1959,N SEMINARY AVE
7164,143,O,2007,2059,N SEMINARY AVE
7165,143,O,2101,2199,N SEMINARY AVE
7166,143,O,2601,2657,N SEMINARY AVE
7167,143,O,2701,2757,N SEMINARY AVE
7168,383,O,2801,2899,N SEMINARY AVE
7169,383,O,3001,3099,N SEMINARY AVE
7170,383,O,3201,3299,N SEMINARY AVE
7171,383,E,3300,3398,N SEMINARY AVE
7172,383,O,3301,3399,N SEMINARY AVE
7173,492,O,4815,4841,W SHAKESPEARE AVE
7174,383,O,3401,3499,N SEMINARY AVE
7175,383,O,801,899,W SHERIDAN RD
7176,895,O,441,463,N RACINE AVE
7177,1608,E,4700,4798,S DR MARTIN LUTHER KING JR DR
7178,1604,E,5500,5598,S PRINCETON AVE
7179,1607,E,3300,3398,N RIDGEWAY AVE
7180,1607,O,3301,3399,N RIDGEWAY AVE
7181,154,E,2002,2042,W CRYSTAL ST
7182,109,O,2001,2099,W 23RD ST
7183,154,E,2010,2056,W PIERCE AVE
7184,154,O,2001,2043,W CRYSTAL ST
7185,102,O,1701,1799,N FAIRFIELD AVE
7186,5,O,1001,1011,S LOOMIS ST
7187,154,E,1300,1362,N BOSWORTH AVE
7189,154,E,1610,1656,N BOSWORTH AVE
7190,161,O,1801,2099,W 105TH ST
7191,154,O,2101,2199,W PIERCE AVE
7192,154,E,2100,2198,W CRYSTAL ST
7193,154,O,2101,2199,W CRYSTAL ST
7194,154,E,1500,1598,N HOYNE AVE
7195,154,E,1200,1298,N HOYNE AVE
7198,1130,E,4700,4798,N RACINE AVE
7199,1130,O,4701,4799,N RACINE AVE
7200,1618,O,4301,4399,N BELL AVE
7201,1618,E,4300,4398,N CLAREMONT AVE
7202,1618,O,4301,4399,N CLAREMONT AVE
7203,102,O,2011,2211,N CALIFORNIA AVE
7204,1617,E,7704,7732,W NORTH SHORE AVE
7205,383,E,3100,3198,N HALSTED ST
7206,383,O,3101,3199,N HALSTED ST
7207,1028,E,810,822,W HUBBARD ST
7208,1028,O,811,823,W HUBBARD ST
7209,143,E,2200,2274,N LINCOLN AVE
7210,143,O,2307,2373,N LINCOLN AVE
7211,170,E,11630,11698,S OAKLEY AVE
7212,170,E,11700,11736,S OAKLEY AVE
7213,1,O,3501,3559,W HOLLYWOOD AVE
7214,1515,O,1501,1599,S CHRISTIANA AVE
7215,539,E,6714,6756,S OAKLEY AVE
7216,1520,O,2801,2899,W CULLERTON ST
7217,1676,E,1800,1898,S DEARBORN ST
7218,1676,O,1801,1899,S DEARBORN ST
7219,109,E,2300,2348,S HOYNE AVE
7221,796,E,2300,2352,W 18TH PL
7222,1539,E,3100,3116,W 15TH PL
7223,1539,O,3101,3115,W 15TH PL
7224,1540,E,1814,1842,S LAFLIN ST
7225,1542,O,701,799,W OHIO ST
7226,1543,E,2400,2458,N LOTUS AVE
7227,1543,O,2401,2459,N LOTUS AVE
7228,280,E,2206,2258,W ROSEMONT AVE
7229,795,E,2702,2788,W POPE JOHN PAUL II DR
7230,1455,O,2801,2829,W POPE JOHN PAUL II DR
7231,1455,E,2802,2830,W POPE JOHN PAUL II DR
7232,252,O,3045,3059,W POPE JOHN PAUL II DR
7233,252,E,3046,3058,W POPE JOHN PAUL II DR
7234,1314,E,5404,5410,W WELLINGTON AVE
7235,1314,E,5414,5424,W WELLINGTON AVE
7236,1314,O,5415,5425,W WELLINGTON AVE
7237,378,E,2454,2460,W 38TH ST
7238,1480,E,5300,5398,S SACRAMENTO AVE
7239,1480,O,5301,5399,S SACRAMENTO AVE
7240,1476,E,700,798,W 14TH PL
7241,56,O,1001,1057,W LOYOLA AVE
7242,143,O,1601,1699,N CLYBOURN AVE
7243,143,E,1700,1798,N CLYBOURN AVE
7244,143,E,1800,1898,N CLYBOURN AVE
7245,49,E,6006,6008,N NEOLA AVE
7246,1583,O,6717,6759,N OLIPHANT AVE
7247,102,E,2702,2728,W BELDEN AVE
7248,171,O,3301,3359,W EASTWOOD AVE
7249,74,E,40,40,E BURTON PL
7250,142,O,1601,1655,N CLEVELAND AVE
7251,1573,E,4400,4498,S ALBANY AVE
7252,1573,O,4401,4499,S ALBANY AVE
7253,143,E,900,958,W BELDEN AVE
7256,1563,E,1200,1258,W 95TH PL
7257,741,E,712,732,W 17TH PL
7258,741,O,713,731,W 17TH PL
7259,1564,E,1212,1248,W OHIO ST
7260,1565,E,4300,4398,W SHAKESPEARE AVE
7261,1566,E,1900,1942,N KEDVALE AVE
7262,1566,O,1925,1943,N KEDVALE AVE
7263,1567,O,1617,1655,N KEYSTONE AVE
7265,1569,O,1909,1955,N HUMBOLDT BLVD
7267,1571,O,7101,7199,W DICKENS AVE
7268,109,O,2301,2341,S HOYNE AVE
7269,1774,E,5600,5698,S FRANCISCO AVE
7270,1561,E,11400,11460,S HOMEWOOD AVE
7271,1572,O,5261,5279,N LAWLER AVE
7273,102,E,2700,2798,W ST GEORGES CT
7274,383,E,3500,3598,N RACINE AVE
7276,1582,E,7132,7134,W CORNELIA AVE
7277,280,O,6201,6299,N BELL AVE
7278,1585,E,4200,4298,S CALUMET AVE
7279,1585,O,4201,4299,S CALUMET AVE
7280,1586,O,5601,5699,S MOZART ST
7281,154,O,1201,1259,N BOSWORTH AVE
7282,154,E,1202,1258,N BOSWORTH AVE
7283,1591,E,3540,3558,S DEARBORN ST
7284,1591,O,3539,3557,S DEARBORN ST
7285,142,O,299,301,W NORTH AVE
7286,1604,O,5501,5599,S PRINCETON AVE
7289,1606,O,2415,2457,N MEADE AVE
7290,64,E,700,732,W 87TH ST
7291,74,O,1301,1313,N RITCHIE CT
7292,1609,E,3100,3146,N KILBOURN AVE
7293,1609,O,3101,3147,N KILBOURN AVE
7294,783,E,1200,1298,W GRENSHAW ST
7295,358,O,1001,1099,N DEARBORN ST
7296,64,E,38,56,W 78TH PL
7297,154,O,1301,1363,N BOSWORTH AVE
7298,143,E,1600,1664,N VINE ST
7299,142,E,1702,1764,N WELLS ST
7300,142,O,1703,1765,N WELLS ST
7301,1675,E,1300,1344,S PRAIRIE AVE
7302,95,O,3101,3145,N BERNARD ST
7303,72,E,6100,6158,S KEATING AVE
7305,143,E,2144,2198,N CLIFTON AVE
7306,1521,E,1800,1840,W 107TH ST
7307,1521,O,1801,1841,W 107TH ST
7308,1522,E,2300,2398,S TROY ST
7309,1522,O,2301,2399,S TROY ST
7310,1523,E,208,266,W 23RD PL
7311,1523,O,215,219,W 23RD PL
7312,1524,E,306,346,W 24TH PL
7313,1526,E,1900,1940,N SAWYER AVE
7314,1526,O,1901,1941,N SAWYER AVE
7315,1525,E,2344,2356,N NEWCASTLE AVE
7316,1525,O,2345,2359,N NEWCASTLE AVE
7317,1280,O,4839,4851,S WESTERN BLVD
7318,1536,E,9138,9198,S PLEASANT AVE
7319,1536,E,9200,9298,S PLEASANT AVE
7320,1536,O,9201,9299,S PLEASANT AVE
7322,1675,E,1142,1346,S MICHIGAN AVE
7323,1675,O,1143,1347,S MICHIGAN AVE
7324,1554,O,9201,9299,S LONGWOOD DR
7325,1554,E,1836,1836,W 93RD ST
7328,816,O,1701,1709,S PAULINA ST
7329,109,E,2200,2298,S OAKLEY AVE
7330,109,O,2301,2359,S WOLCOTT AVE
7331,103,O,3401,3499,N RIDGEWAY AVE
7332,1537,O,6601,6699,S VERNON AVE
7333,1537,E,6602,6698,S VERNON AVE
7334,143,E,1900,1958,N LARRABEE ST
7335,74,O,1,69,E SCOTT ST
7336,143,E,300,350,W WEBSTER AVE
7337,11,O,5515,5555,S NORDICA AVE
7338,143,O,901,959,W BELDEN AVE
7339,74,E,2,50,W SCHILLER ST
7340,1563,O,1201,1259,W 95TH PL
7341,1569,E,1908,1958,N HUMBOLDT BLVD
7342,1567,E,1614,1656,N KEYSTONE AVE
7345,1571,E,7100,7198,W DICKENS AVE
7347,1540,E,1234,1298,W 21ST ST
7348,1549,E,2000,2058,W 21ST PL
7349,143,O,1901,1999,N CLYBOURN AVE
7350,22,E,5500,5528,N NORDICA AVE
7351,159,O,9703,9747,S PARNELL AVE
7352,1584,E,4200,4298,S PRAIRIE AVE
7353,1584,O,4201,4299,S PRAIRIE AVE
7354,1586,E,5500,5598,S MOZART ST
7355,1581,E,11000,11098,S MORGAN ST
7358,1591,O,3509,3531,S DEARBORN ST
7359,154,E,1900,1998,W EVERGREEN AVE
7361,154,E,2100,2198,W PIERCE AVE
7362,163,O,5601,5699,N WASHTENAW AVE
7363,1624,O,3001,3059,W 38TH PL
7364,827,E,4000,4098,N CLARENDON AVE
7365,827,O,4001,4099,N CLARENDON AVE
7367,1629,O,2611,2617,N AVONDALE AVE
7368,1631,O,3201,3259,S WELLS ST
7369,1673,E,536,546,S CLARK ST
7370,1673,O,537,547,S CLARK ST
7371,1673,E,600,722,S DEARBORN ST
7372,1673,O,601,723,S DEARBORN ST
7373,1675,O,1401,1799,S MICHIGAN AVE
7374,383,O,3401,3499,N SOUTHPORT AVE
7375,383,O,3501,3599,N SOUTHPORT AVE
7376,383,E,3600,3698,N SOUTHPORT AVE
7377,383,O,3601,3699,N SOUTHPORT AVE
7378,383,O,3701,3799,N SOUTHPORT AVE
7379,221,E,6046,6098,N HARDING AVE
7385,168,E,848,884,N HERMITAGE AVE
7386,1511,E,4700,4798,S ROCKWELL ST
7388,143,O,2101,2199,N MAGNOLIA AVE
7389,102,E,2138,2156,W CATON ST
7390,80,E,900,998,S OAKLEY BLVD
7391,143,E,2300,2398,N SOUTHPORT AVE
7392,143,O,2201,2273,N LINCOLN AVE
7393,168,E,814,836,N PAULINA ST
7394,5,E,802,810,S LYTLE ST
7397,168,E,814,838,N HERMITAGE AVE
7398,168,O,815,839,N HERMITAGE AVE
7399,168,O,847,885,N HERMITAGE AVE
7400,1511,O,4701,4799,S ROCKWELL ST
7401,1513,E,3802,3854,W CORNELIA AVE
7402,1513,O,3807,3853,W CORNELIA AVE
7403,1512,O,3413,3437,W HARRISON ST
7404,345,E,5700,5756,S KILBOURN AVE
7405,373,O,701,799,N ARMOUR ST
7406,539,O,6715,6755,S OAKLEY AVE
7407,143,O,2145,2199,N CLIFTON AVE
7408,791,O,9301,9399,S CRANDON AVE
7409,791,E,9300,9398,S CRANDON AVE
7410,1530,E,5000,5044,S ROCKWELL ST
7411,1530,O,5003,5043,S ROCKWELL ST
7412,1531,E,5700,5758,S SAWYER AVE
7413,1531,O,5701,5757,S SAWYER AVE
7415,1533,E,2100,2198,S ALBANY AVE
7416,1533,O,2101,2199,S ALBANY AVE
7417,791,E,2224,2334,E 94TH ST
7418,1314,E,5502,5598,W WELLINGTON AVE
7419,1314,O,5501,5599,W WELLINGTON AVE
7420,1534,O,5101,5121,S KILPATRICK AVE
7421,1534,E,5102,5122,S KILPATRICK AVE
7422,1331,O,901,999,W COLLEGE PKWY
7423,1476,O,1401,1499,S HALSTED ST
7424,1476,E,1500,1598,S HALSTED ST
7425,1476,O,1501,1599,S HALSTED ST
7426,1550,E,2414,2490,N MASON AVE
7427,1553,E,2400,2498,W JARVIS AVE
7428,1553,O,2401,2499,W JARVIS AVE
7429,252,O,4601,4699,S WHIPPLE ST
7430,109,O,2201,2299,S OAKLEY AVE
7431,571,E,4550,4558,W 57TH ST
7432,1542,O,525,527,N HALSTED ST
7433,1577,E,2414,2454,N KILDARE AVE
7434,1577,O,2415,2455,N KILDARE AVE
7436,5,E,1000,1012,S LOOMIS ST
7437,783,O,1201,1299,W GRENSHAW ST
7438,1615,O,8901,8999,S HARPER AVE
7439,64,O,37,57,W 78TH ST
7440,102,E,2616,2774,W FRANCIS PL
7441,102,O,2617,2773,W FRANCIS PL
7442,154,E,1416,1546,N WOOD ST
7443,154,O,1415,1547,N WOOD ST
7444,168,E,1700,1824,W AUGUSTA BLVD
7445,168,O,1701,1823,W AUGUSTA BLVD
7446,1631,E,202,256,W 33RD ST
7447,62,O,4801,4897,N PAULINA ST
7449,1675,O,63,63,E 14TH ST
7450,1641,E,4500,4598,S WASHTENAW AVE
7451,1675,E,126,232,E 13TH ST
7452,1675,O,125,233,E 13TH ST
7453,1641,O,4501,4599,S WASHTENAW AVE
7454,1643,E,7900,7998,S LA SALLE ST
7455,1643,O,7901,7999,S LA SALLE ST
7456,1481,E,11000,11044,S MILLARD AVE
7457,1649,O,3901,3945,W EDDY ST
7458,33,E,3700,3756,N DRAKE AVE
7459,33,O,3701,3755,N DRAKE AVE
7460,382,O,5559,5559,S KOMENSKY AVE
7461,382,E,4016,4046,S KOMENSKY AVE
7462,812,E,1800,1858,W 45TH ST
7463,1652,O,1601,1699,W ADAMS ST
7464,1653,E,5400,5498,S FRANCISCO AVE
7465,1653,O,5401,5499,S FRANCISCO AVE
7466,1651,E,2814,2856,N RICHMOND ST
7467,1651,O,2815,2857,N RICHMOND ST
7468,1651,E,2900,2932,N RICHMOND ST
7469,1651,O,2901,2933,N RICHMOND ST
7470,5,O,617,619,S LYTLE ST
7471,1642,E,6830,6842,S SPRINGFIELD AVE
7472,219,E,5128,5156,N TROY ST
7473,219,O,5129,5155,N TROY ST
7474,5,O,801,811,S LYTLE ST
7475,383,O,3201,3299,N SOUTHPORT AVE
7476,383,O,3301,3399,N SOUTHPORT AVE
7477,383,E,3500,3598,N SOUTHPORT AVE
7478,383,E,3700,3798,N SOUTHPORT AVE
7479,383,E,3800,3898,N SOUTHPORT AVE
7480,383,O,3801,3899,N SOUTHPORT AVE
7481,221,E,5600,5698,N HARDING AVE
7482,221,O,6047,6099,N HARDING AVE
7483,221,E,5700,5798,N HARDING AVE
7484,221,O,5701,5799,N HARDING AVE
7485,221,E,5900,5998,N HARDING AVE
7486,345,O,5701,5757,S KILBOURN AVE
7487,1587,E,6500,6510,N CLAREMONT AVE
7488,759,E,2400,2498,W IOWA ST
7489,650,O,6101,6161,S KNOX AVE
7490,1538,E,1500,1526,S ALBANY AVE
7491,1538,O,1501,1525,S ALBANY AVE
7492,515,O,3115,3123,W 57TH ST
7493,1540,O,1801,1849,S LAFLIN ST
7494,1541,E,1616,1656,W 18TH PL
7495,1544,E,3518,3550,W WOLFRAM ST
7496,1544,O,3517,3551,W WOLFRAM ST
7497,280,E,2100,2156,W ROSEMONT AVE
7498,783,O,1401,1447,W FILLMORE ST
7499,219,O,3101,3147,W CARMEN AVE
7500,1550,O,2415,2491,N MASON AVE
7501,1551,E,2900,2998,N NAGLE AVE
7502,1551,O,2901,2999,N NAGLE AVE
7503,119,O,301,303,W GOETHE ST
7504,1432,E,5502,5522,W BARRY AVE
7505,142,O,165,171,W MENOMONEE ST
7506,1564,O,1225,1247,W OHIO ST
7507,142,E,200,236,W MENOMONEE ST
7508,142,E,314,346,W MENOMONEE ST
7509,142,O,315,347,W MENOMONEE ST
7510,142,E,410,480,W MENOMONEE ST
7511,142,O,411,479,W MENOMONEE ST
7512,143,E,514,516,W WEBSTER AVE
7514,1565,O,4301,4399,W SHAKESPEARE AVE
7515,1548,E,7914,7954,S MOZART ST
7516,1548,O,7915,7945,S MOZART ST
7517,1,E,5500,5544,N BERNARD ST
7518,28,O,2409,2419,W 109TH ST
7519,95,E,3100,3144,N BERNARD ST
7522,1582,O,7131,7133,W CORNELIA AVE
7523,1345,E,2704,2744,W EVERGREEN AVE
7524,1345,O,2705,2739,W EVERGREEN AVE
7525,280,E,6200,6298,N BELL AVE
7526,141,O,2901,2909,N CENTRAL PARK AVE
7527,1600,E,2800,2898,W 39TH PL
7528,1600,O,2801,2899,W 39TH PL
7529,1601,E,4400,4498,S FRANCISCO AVE
7530,1601,O,4401,4499,S FRANCISCO AVE
7531,1596,E,1900,1998,N MONTICELLO AVE
7532,1596,O,1901,1999,N MONTICELLO AVE
7533,1597,E,2600,2698,W CRYSTAL ST
7534,109,E,2000,2098,W 23RD ST
7535,1611,E,3900,3954,W 82ND PL
7538,1587,O,2301,2399,W ARTHUR AVE
7539,1591,E,2,60,W 35TH ST
7540,1591,O,1,61,W 35TH ST
7541,1589,E,1400,1456,N HARDING AVE
7542,1589,O,1401,1457,N HARDING AVE
7543,1541,O,1615,1659,W 18TH PL
7544,107,E,4600,4698,N DRAKE AVE
7545,1611,O,3901,3955,W 82ND PL
7546,1591,E,2,60,W 35TH PL
7547,1610,E,3726,3756,W 84TH ST
7548,1610,O,3727,3757,W 84TH ST
7549,1591,O,3541,3559,S FEDERAL ST
7550,154,O,2011,2057,W PIERCE AVE
7551,1932,E,3834,3848,W ROSCOE ST
7552,1932,O,3837,3857,W ROSCOE ST
7553,143,O,2701,2799,N PINE GROVE AVE
7554,77,E,8000,8098,S GREEN ST
7555,102,O,2001,2011,W CHURCHILL ST
7556,143,E,2100,2198,N MAGNOLIA AVE
7557,143,E,2200,2298,N MAGNOLIA AVE
7558,143,O,2201,2299,N MAGNOLIA AVE
7559,1549,O,2001,2059,W 21ST PL
7561,143,O,2101,2199,N SOUTHPORT AVE
7562,1505,E,3100,3198,W LEXINGTON ST
7563,1505,O,3101,3199,W LEXINGTON ST
7564,1536,O,9101,9199,S PLEASANT AVE
7565,795,O,2701,2789,W POPE JOHN PAUL II DR
7566,92,O,4801,4857,N OAKLEY AVE
7567,102,O,2001,2099,W WILLOW ST
7568,1576,E,5300,5398,W GEORGE ST
7569,1576,O,5301,5399,W GEORGE ST
7570,255,E,6532,6598,W GEORGE ST
7571,255,O,6533,6599,W GEORGE ST
7572,101,E,4916,4924,N LARAMIE AVE
7573,476,E,7000,7098,S BELL AVE
7574,476,O,7001,7099,S BELL AVE
7575,62,O,2011,2031,W WILSON AVE
7576,383,O,1231,1299,W BYRON ST
7577,98,E,730,756,E 103RD PL
7578,1595,E,1500,1598,W 15TH ST
7579,1595,O,1501,1599,W 15TH ST
7580,1597,O,2601,2699,W CRYSTAL ST
7584,102,O,2601,2617,N MAPLEWOOD AVE
7585,1587,E,2300,2398,W ARTHUR AVE
7586,1588,E,5300,5398,S MAJOR AVE
7587,1588,O,5301,5399,S MAJOR AVE
7588,1591,E,2,60,W 36TH ST
7589,1591,O,1,61,W 36TH ST
7590,1590,E,3100,3158,N SPRINGFIELD AVE
7591,1590,O,3101,3159,N SPRINGFIELD AVE
7592,168,O,1601,1699,W ONTARIO ST
7593,107,O,4601,4699,N DRAKE AVE
7595,64,O,701,731,W 87TH ST
7596,1542,O,525,525,S HALSTED ST
7597,1614,E,1000,1056,W 81ST ST
7598,1614,O,1001,1057,W 81ST ST
7599,181,E,5108,5154,N LA CROSSE AVE
7600,1625,E,2500,2598,S RIDGEWAY AVE
7601,1624,E,3000,3058,W 38TH PL
7602,1625,O,2501,2599,S RIDGEWAY AVE
7603,1626,E,1500,1598,N LATROBE AVE
7604,1626,O,1501,1599,N LATROBE AVE
7605,1130,E,1200,1298,W MONTROSE AVE
7608,142,E,1620,1660,N LA SALLE DR
7609,102,E,2034,2228,N CAMPBELL AVE
7610,102,O,2035,2229,N CAMPBELL AVE
7612,102,E,1814,1964,N WESTERN AVE
7613,102,O,1815,1965,N WESTERN AVE
7614,154,E,1210,1588,N MILWAUKEE AVE
7615,154,O,1211,1589,N MILWAUKEE AVE
7616,168,E,848,884,N PAULINA ST
7617,1348,E,1600,1698,N NAGLE AVE
7618,1348,O,1601,1699,N NAGLE AVE
7619,143,O,1201,1299,W ALTGELD ST
7620,143,O,1865,1899,N POE ST
7621,383,O,3901,3999,N BROADWAY NAN
7622,26,E,6438,6464,W WABANSIA AVE
7623,1084,E,850,850,W ADAMS ST
7625,395,E,1800,1898,S TROY ST
7626,395,O,1801,1899,S TROY ST
7627,383,O,3401,3499,N ELAINE PL
7628,136,O,3101,3159,S KEELER AVE
7629,19,O,1101,1199,S AUSTIN BLVD
7630,19,O,1201,1209,S AUSTIN BLVD
7631,19,O,1001,1099,S AUSTIN BLVD
7632,1209,O,3201,3299,N NEVA AVE
7633,143,O,1801,1879,N LARRABEE ST
7634,143,O,1901,1957,N LARRABEE ST
7635,142,O,201,237,W MENOMONEE ST
7636,102,O,2111,2159,W CATON ST
7637,446,E,6138,6152,N HAMLIN AVE
7638,446,O,6151,6151,N HAMLIN AVE
7639,720,E,2500,2598,W CATALPA AVE
7640,720,O,2501,2599,W CATALPA AVE
7641,143,E,1600,1698,N CLYBOURN AVE
7642,1,O,5501,5543,N BERNARD ST
7643,49,O,6041,6045,N NETTLETON AVE
7645,96,E,2432,2452,N RICHMOND ST
7646,1605,E,3600,3644,W 84TH ST
7647,1605,O,3601,3655,W 84TH ST
7648,1591,O,1,61,W 35TH PL
7649,1615,E,8900,8998,S HARPER AVE
7650,1591,E,3536,3560,S FEDERAL ST
7651,1486,O,1101,1161,W 17TH ST
7652,430,E,532,598,E 94TH ST
7653,1618,E,4300,4398,N BELL AVE
7654,1620,E,2462,2520,W BIRCHWOOD AVE
7655,1130,O,1201,1299,W MONTROSE AVE
7657,383,O,3701,3799,N PINE GROVE AVE
7660,1677,O,2001,2059,S INDIANA AVE
7661,1677,E,120,298,E 18TH ST
7662,1677,O,119,299,E 18TH ST
7664,1073,E,16,118,S SEELEY AVE
7665,1073,O,17,119,S SEELEY AVE
7666,1675,E,1314,1358,S INDIANA PKWY
7667,1675,O,1315,1357,S INDIANA PKWY
7668,738,E,700,700,W VAN BUREN ST
7669,738,O,701,701,W VAN BUREN ST
7670,1129,E,2902,2968,S MICHIGAN AVE
7671,1129,O,2901,2969,S MICHIGAN AVE
7672,1677,E,300,326,E 18TH ST
7673,1677,O,301,327,E 18TH ST
7674,1677,E,320,320,E 21ST ST
7675,1673,E,600,720,S FEDERAL ST
7676,1673,O,601,719,S FEDERAL ST
7677,1673,E,522,798,S PLYMOUTH CT
7678,1640,E,4000,4098,W 58TH PL
7679,1640,O,4001,4099,W 58TH PL
7680,1642,E,3900,3958,W 68TH PL
7681,1642,O,3901,3945,W 68TH PL
7682,1639,O,5801,5847,W WALTON ST
7683,219,O,3101,3133,W FOSTER AVE
7684,1646,E,6300,6398,S KOMENSKY AVE
7685,1646,O,6301,6399,S KOMENSKY AVE
7686,1647,E,5700,5798,W GEORGE ST
7687,1647,O,5701,5799,W GEORGE ST
7688,1638,E,6900,6998,S JUSTINE ST
7689,1638,O,6901,6999,S JUSTINE ST
7690,1652,E,1600,1698,W ADAMS ST
7691,143,E,2306,2374,N LINCOLN AVE
7692,102,O,2701,2711,W BELDEN AVE
7695,1486,E,1100,1154,W 17TH ST
7696,1569,E,2948,2950,W CORTLAND ST
7697,430,O,533,599,E 94TH ST
7698,154,O,1901,1999,W EVERGREEN AVE
7699,1622,O,10701,10759,S CALHOUN AVE
7700,1628,E,2400,2498,N LUNA AVE
7701,1628,O,2401,2499,N LUNA AVE
7702,986,O,3301,3331,N KARLOV AVE
7703,891,O,4101,4131,W 24TH ST
7704,1630,E,4700,4798,S WOOD ST
7705,1630,O,4701,4799,S WOOD ST
7706,29,E,6400,6400,W 57TH ST
7707,102,E,1932,2210,N MILWAUKEE AVE
7708,102,O,1933,2209,N MILWAUKEE AVE
7709,154,E,1532,1550,W WABANSIA AVE
7710,154,O,1533,1551,W WABANSIA AVE
7711,168,E,1834,1936,W AUGUSTA BLVD
7712,204,E,1048,1086,N PAULINA ST
7713,204,O,1049,1087,N PAULINA ST
7714,1595,O,1445,1447,S ASHLAND AVE
7715,1674,E,2,70,W 15TH ST
7718,62,E,4600,4698,N PAULINA ST
7719,62,O,4601,4699,N PAULINA ST
7720,62,E,4800,4896,N PAULINA ST
7721,1636,O,2501,2559,N MEADE AVE
7722,738,O,501,599,S CLINTON ST
7723,1623,E,4624,4646,S ST LOUIS AVE
7724,1623,O,4609,4647,S ST LOUIS AVE
7725,1675,E,1250,1398,S INDIANA AVE
7726,1675,O,1251,1399,S INDIANA AVE
7727,1675,E,1300,1352,S WABASH AVE
7728,1675,O,1301,1353,S WABASH AVE
7729,143,E,1700,1734,N VINE ST
7730,143,O,1701,1731,N VINE ST
7731,56,E,6246,6256,N GLENWOOD AVE
7732,1639,E,5802,5846,W WALTON ST
7733,635,O,3063,3141,N DAVLIN CT
7734,1648,E,4200,4298,W DICKENS AVE
7735,1648,O,4201,4299,W DICKENS AVE
7736,1649,E,3900,3946,W EDDY ST
7737,143,E,2700,2798,N PINE GROVE AVE
7739,143,E,2100,2198,N SOUTHPORT AVE
7740,143,E,2200,2298,N SOUTHPORT AVE
7741,80,O,901,999,S OAKLEY BLVD
7742,1130,E,1130,1198,W SUNNYSIDE AVE
7743,1515,E,1500,1598,S CHRISTIANA AVE
7745,1211,E,2,50,E 26TH ST
7747,26,O,6437,6465,W WABANSIA AVE
7748,13,O,3909,3957,W 101ST PL
7749,13,E,3910,3956,W 101ST PL
7750,325,E,2300,2340,N KEYSTONE AVE
7751,1331,O,801,845,W COLLEGE PKWY
7752,1331,E,900,998,W COLLEGE PKWY
7753,264,E,4700,4746,N LARAMIE AVE
7754,1554,E,9100,9198,S LONGWOOD DR
7755,1554,O,9101,9199,S LONGWOOD DR
7756,1554,E,9200,9298,S LONGWOOD DR
7757,1555,E,3100,3198,N LOTUS AVE
7758,1555,O,3101,3199,N LOTUS AVE
7759,95,E,2834,2862,N DRAKE AVE
7760,95,O,2835,2861,N DRAKE AVE
7761,1558,E,2700,2748,N ST LOUIS AVE
7762,1558,O,2701,2749,N ST LOUIS AVE
7763,816,E,1702,1710,S PAULINA ST
7764,103,E,3400,3498,N RIDGEWAY AVE
7765,1109,E,3100,3150,N NEVA AVE
7766,1715,E,442,464,N CARPENTER ST
7767,1715,O,447,449,N CARPENTER ST
7768,1716,O,1301,1345,S WASHTENAW AVE
7769,1717,E,2500,2550,N LOTUS AVE
7770,635,O,3003,3053,N DAVLIN CT
7771,29,O,5701,5711,S NAGLE AVE
7772,1719,E,2700,2772,W 16TH ST
7773,364,E,1100,1120,N LA SALLE DR
7774,142,E,1606,1638,N MOHAWK ST
7775,348,O,1305,1307,N CLYBOURN AVE
7776,143,O,2201,2275,N LINCOLN PARK NAN
7777,142,E,1608,1630,N ST MICHAELS CT
7778,143,E,854,856,W CHALMERS PL
7779,960,E,3700,3760,N WESTERN AVE
7780,960,O,3801,3807,N CAMPBELL AVE
7781,1301,E,7200,7298,W WELLINGTON AVE
7782,18,E,4634,4666,W 60TH ST
7783,921,E,840,840,W BLACKHAWK ST
7785,1618,E,2142,2344,W CULLOM AVE
7786,383,O,1343,1525,W IRVING PARK RD
7787,1681,E,7400,7498,S ELLIS AVE
7789,1681,O,7401,7499,S ELLIS AVE
7790,1682,E,1500,1598,E 83RD PL
7791,1682,O,1501,1599,E 83RD PL
7794,102,E,1500,1598,N OAKLEY BLVD
7796,168,E,1000,1098,N HERMITAGE AVE
7797,168,O,1001,1099,N HERMITAGE AVE
7798,168,E,1100,1198,N HERMITAGE AVE
